Index,Red,Green,Blue,NIR,SWIR_1,SWIR_2
3121,0.08356923,0.06784615,0.037934612,0.3665577,0.14473847,0.057965383
3122,0.086234614,0.07317692,0.045257688,0.31225386,0.1211,0.049942303
3123,0.100207694,0.08846923,0.080123074,0.100315385,0.034461536,0.016476918
3124,0.10322308,0.092669226,0.09013846,0.048084613,0.005357687,0.0028538408
3125,0.10325,0.092992306,0.0903,0.048111536,0.005411533,0.0030692255
3126,0.09958846,0.08833461,0.080446154,0.10933461,0.02977692,0.013353841
3127,0.08771538,0.07864231,0.048757687,0.34270385,0.12909615,0.055030767
3128,0.08451153,0.073661536,0.04027692,0.3833308,0.14875,0.061411534
3129,0.08421538,0.07247692,0.040142305,0.37011155,0.14821154,0.061869226
3130,0.084376924,0.07403846,0.04089615,0.36933076,0.15036538,0.063080765
3131,0.08480769,0.073661536,0.040923074,0.36472693,0.15125385,0.06399615
3132,0.085130766,0.072907686,0.040788457,0.35904616,0.15262692,0.063942306
3133,0.085130766,0.07605769,0.041219227,0.36146924,0.15106538,0.06299999
3134,0.08410769,0.07613846,0.041757688,0.31852692,0.13248846,0.05680769
3135,0.08249231,0.06940769,0.039576918,0.23369232,0.084134616,0.041003842
3136,0.08451153,0.07732307,0.041892305,0.38295385,0.15321924,0.0646423
3137,0.08464615,0.074442305,0.041057687,0.37487695,0.15063462,0.06294615
3138,0.084592305,0.07341923,0.040169228,0.37853846,0.15025769,0.063296154
3139,0.08397307,0.073015384,0.039469227,0.3767077,0.14936922,0.061761536
3140,0.084592305,0.0730423,0.039980765,0.37568462,0.14675769,0.060630765
3141,0.085130766,0.075842306,0.04140769,0.3888231,0.15984231,0.066580765
3142,0.08483461,0.0756,0.04261923,0.31416538,0.114530765,0.05061538
3143,0.084134616,0.080553845,0.041703843,0.43558848,0.15103847,0.062542304
3144,0.08435,0.07142692,0.03898461,0.39999616,0.15206154,0.061492305
3145,0.083730765,0.07207307,0.039280765,0.41709232,0.15391923,0.061330765
3146,0.08421538,0.07516923,0.040061533,0.36023077,0.13916539,0.056619227
3147,0.08774231,0.07204615,0.049053844,0.15763462,0.055407688,0.02245384
3148,0.085884616,0.06574615,0.044692304,0.11170384,0.035376918,0.015507688
3149,0.09851154,0.08647692,0.07872307,0.07341923,0.01631538,0.0075923027
3150,0.10368077,0.093880765,0.092480764,0.045930766,0.004657687,0.0020192254
3151,0.10341154,0.093423076,0.09153846,0.045930766,0.0040923026,0.0018038409
3152,0.103465386,0.09401538,0.092346154,0.04493461,0.00433461,0.0016692254
3153,0.10281923,0.0919423,0.088846155,0.04851538,0.0046846103,0.002207687
3154,0.10284615,0.09143077,0.09075769,0.05233846,0.0069192257,0.0037423025
3155,0.0924,0.08136154,0.060819227,0.23921154,0.08122692,0.03435384
3156,0.08356923,0.07220769,0.038661536,0.40077692,0.14430769,0.059392303
3157,0.08424231,0.07218076,0.03933461,0.36109233,0.13749616,0.05548846
3158,0.08375769,0.07196538,0.039684612,0.34003848,0.13310769,0.05516538
3159,0.08351538,0.07078077,0.03887692,0.37186155,0.14134616,0.056592304
3160,0.08303077,0.0695423,0.03825769,0.37942693,0.14398462,0.057749998
3161,0.08300384,0.06881538,0.037799995,0.38257694,0.14503461,0.05707692
